5.3 8.45 9.78 756.4 5.4 2.8 0.73 0.017
5.9 8.47 9.97 749.2 4.9 2.9 0.74 0.014
5.6 8.45 9.77 750.4 4.7 2.8 0.75 0.013
5.2 8.41 9.45 752.9 4.7 2.8 0.74 0.009
4.9 8.4 9.53 754.7 4.9 2.8 0.75 0.006
4.7 8.38 9.36 757.2 5.0 2.7 0.74 0.013
5.3 8.41 9.55 757.4 4.8 2.8 0.74 0.014
5.6 8.42 9.59 752.2 4.9 2.8 0.74 0.012
5.4 8.38 9.26 753.0 5.0 2.8 0.73 0.011
5.4 8.35 9.05 755.0 4.9 2.8 0.72 0.012
5.4 8.36 9.09 755.0 4.8 2.7 0.76 0.032
5.4 8.36 9.1 754.3 4.8 2.7 0.74 0.012
5.6 8.41 9.36 754.8 4.9 2.7 0.79 0.012
5.7 8.42 9.51 754.2 4.9 2.7 0.78 0.01
5.8 8.38 9.43 753.2 4.6 2.7 0.79 0.011
5.7 8.3 8.77 754.9 4.7 2.7 0.78 0.014
5.6 8.32 8.88 755.5 5.1 2.7 0.8 0.018
5.3 8.34 9.26 756.4 5.3 2.7 0.8 0.21
5.6 8.34 9.45 756.8 5.8 2.7 0.8 0.024
5.8 8.36 9.65 751.0 5.7 2.8 0.78 0.014
5.5 8.33 9.46 754.4 6.2 2.8 0.8 0.016
5.2 8.32 9.45 756.5 5.9 2.8 0.78 0.011
4.9 8.3 9.35 758.8 5.2 2.7 0.78 0.027
4.6 8.28 9.25 760.2 5.2 2.7 0.75 0.011
5.0 8.3 9.38 760.8 5.4 2.7 0.79 0.022
5.3 8.31 9.53 754.6 5.7 2.8 0.75 0.012
5.0 8.29 9.5 758.2 6.2 2.7 0.76 0.011
4.8 8.26 9.07 760.7 5.5 2.6 0.76 0.011
4.6 8.24 8.97 765.0 5.2 2.6 0.76 0.009
4.3 8.24 9.33 768.4 5.0 2.6 0.77 0.006
4.4 8.28 9.35 768.1 5.5 2.6 0.76 0.007
4.7 8.27 9.21 767.1 4.9 2.6 0.75 0.006
4.6 8.24 9.01 766.6 5.4 2.6 0.75 0.005
4.6 8.22 8.82 767.8 5.4 2.6 0.74 0.004
4.6 8.19 8.59 768.5 5.0 2.5 0.75 0.018
4.1 8.19 8.87 771.7 4.9 2.6 0.75 0.088
4.1 8.22 9.14 844.0 5.5 2.5 0.71 0.071
4.1 8.25 9.46 844.9 6.1 2.5 0.78 0.061
3.8 8.24 9.75 852.0 5.8 2.4 0.8 0.06
3.4 8.24 9.96 862.5 5.4 2.3 0.76 0.057
3.4 8.22 9.55 871.8 5.2 2.3 0.77 0.061
3.5 8.21 9.38 874.4 5.3 2.3 0.77 0.057
4.0 8.22 9.61 875.8 5.2 2.3 0.76 0.055
4.3 8.24 9.55 871.7 4.9 2.4 0.78 0.057
4.1 8.21 9.3 876.1 4.8 2.3 0.75 0.057
4.0 8.21 9.33 879.7 5.2 2.3 0.77 0.059
3.8 8.2 9.25 885.1 5.1 2.2 0.76 0.064
3.7 8.2 9.23 891.7 5.2 2.2 0.75 0.055
4.0 8.23 9.38 892.2 5.0 2.4 0.76 0.056
4.7 8.22 9.15 878.1 4.8 2.3 0.77 0.058
4.4 8.21 9.19 878.5 4.7 2.2 0.76 0.057
4.2 8.2 9.1 883.9 4.6 2.3 0.75 0.056
4.0 8.2 9.07 887.3 5.2 2.2 0.74 0.052
3.9 8.18 9.04 891.6 5.3 2.1 0.76 0.049
4.1 8.21 9.2 891.0 4.9 2.3 0.77 0.054
4.6 8.21 9.11 883.7 4.8 2.4 0.77 0.058
4.4 8.19 9.32 883.6 4.9 2.2 0.75 0.055
4.3 8.18 9.02 885.2 4.7 2.2 0.77 0.055
4.1 8.17 8.9 889.4 4.7 2.2 0.76 0.065
4.1 8.15 8.87 892.7 4.7 2.3 0.78 0.055
4.3 8.19 8.85 892.5 5.4 2.2 0.77 0.056
4.6 8.18 8.89 885.9 4.8 2.3 0.78 0.06
4.1 8.15 8.5 881.1 5.5 2.3 0.77 0.063
4.0 8.08 8.11 887.6 6.3 2.2 0.78 0.068
3.8 8.01 7.63 897.3 6.0 2.2 0.79 0.066
3.2 7.98 7.75 910.6 5.4 2.2 0.76 0.057
3.4 7.98 7.73 918.6 5.2 2.3 0.79 0.061
3.4 8.0 7.83 912.6 5.5 2.5 0.82 0.06
3.4 7.97 7.93 923.8 5.3 2.4 0.8 0.06
3.2 7.96 7.73 934.1 4.9 2.3 0.79 0.057
3.1 7.95 7.65 940.4 4.6 2.2 0.8 0.068
3.1 7.95 7.6 945.5 5.2 2.3 0.82 0.054
3.4 7.96 7.69 950.0 4.8 2.3 0.81 0.06
3.4 7.97 7.92 949.8 5.7 2.3 0.85 0.069
3.8 7.93 8.19 776.5 5.9 2.6 0.87 0.069
3.7 7.92 8.34 777.0 8.5 2.6 0.86 0.082
3.5 7.92 8.88 781.9 10.0 2.6 0.83 0.089
3.4 7.92 8.8 788.0 13.6 2.7 0.8 0.101
3.7 7.94 8.57 785.9 16.1 2.8 0.74 0.113
3.4 7.96 8.71 781.2 21.6 2.9 0.7 0.134
3.5 7.97 9.83 789.8 24.1 2.9 0.72 0.14
3.4 8.02 9.47 802.1 25.4 2.7 0.82 0.145
3.2 8.03 9.7 807.2 24.0 2.7 0.88 0.141
3.1 8.05 9.75 818.6 24.0 2.7 0.99 0.147
3.2 8.08 10.02 815.1 23.0 2.9 0.98 0.144
3.2 8.09 9.99 812.1 22.3 2.9 1.1 0.152
3.5 8.07 10.14 821.7 21.6 2.8 1.18 0.15
3.5 8.09 10.35 833.0 20.0 2.8 1.18 0.15
3.4 8.09 10.54 842.5 18.5 2.9 3.35 0.169
3.4 8.09 10.7 857.7 17.9 2.8 3.71 0.176
3.5 8.12 11.01 862.2 16.7 3.1 3.88 0.187
3.5 8.15 11.11 865.6 16.2 2.8 4.12 0.181
3.2 8.1 11.05 880.7 15.0 2.7 4.51 0.176
3.2 8.06 10.94 894.6 14.5 2.7 5.07 0.187
3.1 8.04 10.75 904.7 14.4 2.7 5.49 0.198
3.1 8.02 10.77 909.1 13.4 2.6 5.41 0.223
3.5 8.09 11.18 904.0 13.3 2.6 5.54 0.192
3.6 8.06 11.02 901.7 13.2 3.1 5.91 0.248
3.8 8.06 11.0 880.9 12.6 3.1 5.57 0.241
3.8 8.04 10.72 887.1 12.3 3.1 5.76 0.242
3.7 7.98 10.8 898.4 12.0 3.0 5.76 0.272
3.5 7.91 10.03 910.4 11.3 3.1 7.76 0.291
3.8 7.9 9.87 921.7 11.4 3.2 8.25 0.311
3.9 7.93 9.97 897.8 11.0 3.2 7.94 0.31
3.8 7.9 9.93 920.5 11.1 3.2 8.26 0.325
3.7 7.88 9.57 925.5 10.7 3.1 8.2 0.325
3.8 7.86 9.48 923.1 10.7 2.9 8.04 0.317
3.8 7.86 9.5 926.3 10.2 2.9 7.82 0.32
4.1 7.89 9.72 930.0 10.6 3.0 8.08 0.309
4.4 7.83 9.52 927.1 10.1 3.2 7.46 0.336
4.4 7.82 9.39 926.2 10.0 3.0 8.22 0.317
4.3 7.81 9.25 931.6 9.9 2.8 8.42 0.315
4.0 7.83 9.22 927.3 9.8 2.9 8.43 0.305
4.0 7.82 9.18 931.3 8.8 3.0 8.09 0.298
4.4 7.83 9.49 930.5 9.1 3.0 8.13 0.292
4.7 7.84 9.58 930.0 9.4 3.1 8.31 0.303
4.4 7.86 9.98 931.1 8.8 2.9 8.0 0.286
4.6 7.85 9.94 929.6 9.0 2.9 8.21 0.286
4.4 7.85 10.67 928.5 9.4 3.0 8.06 0.283
4.4 7.8 9.06 931.9 8.3 2.9 8.32 0.295
4.8 7.82 9.09 930.7 8.4 3.0 8.34 0.298
4.8 7.79 8.96 933.6 8.4 2.9 8.69 0.302
4.7 7.79 9.15 936.7 8.3 2.9 8.56 0.298
4.7 7.77 8.86 934.4 7.9 2.9 8.67 0.299
4.7 7.76 8.64 932.0 7.7 3.0 8.52 0.302
4.7 7.76 8.44 935.3 7.9 2.9 8.68 0.294
5.1 7.76 8.49 934.7 7.3 2.8 8.21 0.294
5.2 7.76 8.59 936.0 7.0 2.7 8.33 0.291
4.9 7.83 9.13 935.8 7.6 2.8 8.04 0.285
4.9 7.78 8.76 931.8 7.5 2.8 8.27 0.285
4.9 7.79 8.87 929.2 7.6 2.9 8.31 0.277
4.9 7.78 8.45 933.3 7.5 2.8 8.02 0.277
5.0 7.78 8.69 932.2 7.3 2.7 8.17 0.271
5.3 7.75 8.24 933.1 6.8 2.7 7.94 0.276
5.2 7.74 8.1 933.9 6.6 2.7 8.37 0.27
5.0 7.77 8.6 932.5 6.4 2.8 7.98 0.268
4.9 7.72 7.81 933.7 6.4 2.8 8.42 0.282
4.7 7.7 7.54 939.3 6.3 2.8 8.06 0.277
5.2 7.72 7.75 945.2 6.3 2.8 8.31 0.27
5.0 7.76 8.4 940.6 6.7 2.8 8.33 0.295
5.0 7.82 8.83 940.1 8.0 3.1 8.5 0.283
4.9 7.81 8.97 944.9 6.8 2.8 8.27 0.277
4.9 7.77 8.56 944.4 7.5 2.8 8.47 0.279
4.9 7.75 8.14 949.7 7.0 2.8 8.28 0.282
5.0 7.77 8.61 948.0 7.0 2.8 8.11 0.282
5.1 7.79 9.21 950.9 7.3 2.8 8.33 0.278
5.2 7.84 9.41 947.5 7.2 2.9 8.24 0.265
5.1 7.77 8.95 953.8 7.4 2.8 8.22 0.275
4.9 7.79 10.3 952.4 7.6 2.9 8.14 0.27
4.6 7.74 7.96 960.3 6.9 2.8 8.82 0.288
4.9 7.78 8.83 961.0 7.0 2.8 8.59 0.282
5.3 7.74 8.24 957.0 6.9 2.7 8.57 0.292
5.2 7.71 7.77 954.2 7.3 2.8 8.69 0.299
5.1 7.69 7.58 954.3 7.0 2.8 8.82 0.3
5.0 7.68 7.65 955.0 6.5 2.8 8.97 0.298
4.7 7.68 7.25 961.9 6.3 2.8 8.79 0.3
5.0 7.7 7.73 960.2 6.9 2.9 8.97 0.3
5.3 7.7 7.74 958.5 6.4 2.8 8.86 0.302
5.2 7.69 7.23 957.8 6.4 2.8 8.82 0.307
5.0 7.68 7.29 960.5 7.0 2.8 8.95 0.303
4.8 7.68 7.2 963.5 6.9 2.9 8.76 0.305
4.6 7.68 7.26 971.7 7.1 3.0 9.24 0.303
5.1 7.52 9.24 1153.1 6.9 2.8 8.8 0.31
5.3 7.54 6.44 1154.0 5.7 2.7 8.76 0.301
5.0 7.54 6.4 1154.0 5.8 2.7 8.99 0.297
4.7 7.53 6.21 1164.8 6.1 2.7 8.87 0.295
4.6 7.53 6.01 1169.9 6.1 2.7 9.08 0.295
4.4 7.52 5.79 1178.5 6.0 2.7 9.15 0.294
4.8 7.53 6.24 1171.9 5.9 2.7 8.92 0.297
5.3 7.51 5.88 1156.3 6.1 2.8 8.79 0.304
5.0 7.51 8.18 1160.0 6.0 2.8 9.21 0.305
4.9 7.51 5.82 1164.8 5.8 2.7 8.95 0.299
4.6 7.51 5.84 1169.6 6.2 2.8 8.93 0.302
4.4 7.51 5.8 1175.6 6.3 2.7 9.1 0.307
4.8 7.52 6.27 1168.4 6.4 2.8 8.99 0.307
5.2 7.52 6.15 1152.2 6.3 3.1 9.2 0.312
5.3 7.51 5.88 1153.7 5.6 2.8 8.98 0.303
5.0 7.52 6.2 1159.8 5.8 2.7 9.01 0.296
4.7 7.52 5.83 1170.6 5.6 2.7 9.06 0.295
4.6 7.52 5.68 1178.0 5.7 2.7 9.05 0.296
5.0 7.53 6.15 1170.0 5.9 2.9 8.66 0.302
5.2 7.53 6.17 1158.9 5.4 3.0 9.08 0.302
5.2 7.5 5.66 1157.8 5.8 2.8 9.12 0.293
5.0 7.5 6.01 1160.7 5.9 2.8 9.14 0.287
4.8 7.5 5.5 1170.7 5.9 2.8 8.98 0.287
4.7 7.5 5.38 1175.8 5.3 2.7 8.9 0.28
4.9 7.52 5.71 1164.3 5.7 2.9 8.93 0.292
5.0 7.54 6.27 1154.1 6.4 3.0 9.2 0.303
4.7 7.56 6.83 1159.7 6.8 3.1 9.3 0.308
4.6 7.54 6.29 1174.4 6.1 3.0 9.23 0.303
4.4 7.52 6.25 1188.2 6.5 2.8 9.64 0.311
4.0 7.5 5.33 1208.1 6.3 2.8 10.24 0.329
3.9 7.49 5.1 1227.6 6.9 2.6 10.42 0.336
3.8 7.5 4.98 1230.6 6.2 2.7 10.58 0.349
3.5 7.48 4.64 1233.2 6.0 2.8 10.81 0.356
3.3 7.48 5.4 1237.4 7.0 2.9 11.14 0.37
3.0 7.51 4.99 1242.0 7.6 3.1 11.41 0.376
2.6 7.55 6.16 1246.0 12.6 2.9 11.34 0.377
2.7 7.6 6.85 1240.5 17.8 3.0 11.2 0.371
2.4 7.64 7.71 1044.7 20.8 2.9 11.37 0.373
2.4 7.65 7.57 1022.6 20.6 3.0 11.29 0.369
2.3 7.67 8.31 1017.6 19.5 2.9 11.72 0.366
2.3 7.68 8.67 1021.2 17.6 2.9 11.46 0.363
2.3 7.69 8.28 1024.9 17.8 2.8 11.53 0.365
2.4 7.71 8.99 1010.8 17.9 2.9 11.46 0.366
2.4 7.71 8.48 1010.4 18.9 2.9 11.48 0.372
2.4 7.71 8.58 1004.8 18.6 3.0 11.34 0.38
2.4 7.7 9.84 1004.3 19.9 3.0 11.55 0.388
2.3 7.69 8.81 1005.6 19.7 3.0 11.47 0.39
2.3 7.69 9.71 1005.0 19.7 3.0 11.68 0.388
2.6 7.71 8.71 1013.6 20.2 2.9 11.6 0.388
2.8 7.7 9.56 1004.2 21.4 2.9 11.59 0.391
2.6 7.69 8.69 1002.1 20.4 2.9 11.65 0.393
2.6 7.68 8.99 1000.9 21.6 3.0 11.86 0.394
2.6 7.69 8.86 1006.5 21.0 3.0 11.72 0.392
2.6 7.69 8.79 1005.2 20.2 2.9 11.62 0.395
2.9 7.69 8.89 1008.6 19.8 2.9 11.58 0.4
3.0 7.69 8.7 1004.6 21.3 2.9 11.84 0.393
2.9 7.68 8.65 1002.9 20.4 2.9 11.7 0.397
2.9 7.67 9.41 1002.9 20.3 3.0 11.43 0.395
2.9 7.67 8.78 1003.0 20.6 2.9 11.68 0.397
2.9 7.67 8.48 1006.8 19.3 2.8 11.6 0.397
3.1 7.68 9.03 1010.6 20.0 3.1 11.94 0.39
3.2 7.68 8.92 1008.8 19.3 2.9 11.77 0.392
3.1 7.67 8.53 1004.7 19.3 3.0 11.87 0.395
3.1 7.66 8.6 1005.8 19.4 2.9 11.74 0.395
3.1 7.66 8.55 1013.3 19.4 2.9 11.61 0.391
3.1 7.65 8.37 1010.8 19.8 2.9 11.66 0.386
3.4 7.66 8.85 1016.2 18.5 3.0 11.69 0.388
3.5 7.66 8.41 1008.9 19.1 2.8 11.58 0.391
3.4 7.64 8.68 1009.9 17.5 2.9 11.53 0.384
3.4 7.63 8.51 1008.4 17.6 2.9 11.78 0.386
3.4 7.63 8.28 1015.9 16.1 3.0 11.76 0.384
3.4 7.62 8.56 1010.1 20.4 2.9 12.0 0.383
3.7 7.63 9.37 1011.2 15.2 2.9 11.79 0.389
3.7 7.63 8.28 1009.4 15.2 2.9 11.84 0.379
3.7 7.62 8.24 1015.6 16.1 3.0 11.75 0.378
3.7 7.61 7.81 1017.1 15.9 2.9 11.95 0.376
3.5 7.61 7.72 1018.2 15.7 2.8 11.96 0.372
3.5 7.61 8.06 1021.2 15.1 2.8 11.67 0.368
3.8 7.62 7.86 1025.8 14.3 2.9 12.05 0.367
3.8 7.62 8.54 1021.3 14.8 2.9 11.84 0.363
3.8 7.61 7.99 1018.7 15.6 2.9 11.8 0.368
3.8 7.6 7.66 1022.3 15.0 2.9 11.87 0.371
3.8 7.6 7.68 1025.6 13.0 2.9 11.82 0.366
3.8 7.6 7.92 1022.9 13.9 2.9 11.95 0.362
4.0 7.62 7.8 1020.6 13.0 3.0 12.11 0.359
4.1 7.62 7.68 1020.5 12.1 3.0 11.86 0.359
4.0 7.6 8.0 1021.5 12.7 2.9 12.08 0.357
4.0 7.6 7.7 1021.8 13.2 3.0 11.81 0.358
4.0 7.59 7.53 1020.2 10.9 3.0 11.94 0.351
4.1 7.59 7.5 1017.2 11.7 3.0 11.93 0.349
4.3 7.61 8.65 1024.0 10.8 2.9 11.26 0.354
4.4 7.63 7.72 1016.8 6.6 2.7 11.66 0.358
4.1 7.62 7.62 1030.3 6.6 2.7 12.0 0.346
4.1 7.62 7.44 1037.4 5.8 2.5 11.43 0.338
4.0 7.62 7.42 1055.1 5.5 2.5 12.29 0.326
3.9 7.61 7.5 1057.2 5.8 2.5 12.3 0.308
4.0 7.63 7.61 1061.1 5.6 2.5 12.76 0.304
4.1 7.65 7.9 1057.5 5.5 2.5 12.41 0.311
4.0 7.63 7.62 1060.4 5.6 2.5 12.53 0.31
4.0 7.62 7.64 1056.1 5.7 2.7 12.12 0.32
4.1 7.62 7.49 1048.1 5.4 2.7 11.88 0.321
4.1 7.61 7.27 1050.6 5.1 2.7 11.58 0.323
4.3 7.63 7.65 1059.9 5.0 2.7 12.18 0.298
4.6 7.67 8.1 1054.3 5.4 2.7 11.68 0.31
4.3 7.65 7.94 1059.1 5.2 2.6 12.37 0.305
4.4 7.63 7.51 1052.1 5.2 2.9 11.42 0.312
4.4 7.62 7.29 1042.7 4.9 2.9 11.43 0.315
4.4 7.61 7.15 1049.9 5.0 2.7 11.88 0.312
4.4 7.64 7.53 1061.1 5.0 2.6 11.55 0.305
4.7 7.65 8.02 1043.4 5.2 2.9 12.14 0.313
4.6 7.64 8.28 1045.3 5.5 2.8 12.16 0.306
4.5 7.62 7.56 1049.4 5.0 2.8 12.18 0.301
4.4 7.6 7.26 1053.6 4.8 2.7 12.0 0.299
4.4 7.59 7.15 1053.2 4.7 2.7 11.92 0.291
4.8 7.63 7.68 1052.3 4.8 2.7 11.97 0.288
4.9 7.68 8.41 1052.4 5.1 2.7 11.99 0.292
4.8 7.65 7.97 1053.7 5.3 2.8 11.84 0.293
4.7 7.61 7.46 1053.3 4.7 2.7 11.83 0.292
4.6 7.61 10.45 1054.9 5.0 2.7 11.96 0.291
4.5 7.6 7.56 1058.0 4.4 2.7 11.76 0.286
4.9 7.63 7.56 1059.4 4.9 2.6 11.73 0.283
4.9 7.69 8.28 1063.9 5.1 2.7 11.59 0.29
4.7 7.66 7.85 1066.2 4.9 2.7 11.5 0.281
4.7 7.61 7.34 1050.7 4.6 2.9 11.68 0.289
4.7 7.6 7.29 1047.6 4.9 2.9 11.93 0.291
4.7 7.6 7.15 1058.7 4.8 2.8 11.68 0.296
4.9 7.65 7.65 1069.8 4.6 2.6 11.45 0.285
5.0 7.71 8.32 1063.6 4.9 2.7 11.77 0.283
4.8 7.68 8.1 1075.2 5.0 2.5 12.13 0.276
4.7 7.64 7.33 1071.7 4.7 2.6 11.53 0.279
4.8 7.61 7.35 1066.0 4.5 2.8 11.66 0.278
4.7 7.6 7.18 1065.5 4.1 2.6 12.05 0.277
5.0 7.64 7.39 1065.5 4.2 2.7 11.55 0.277
5.0 7.71 8.26 1075.0 5.0 2.6 12.08 0.271
4.7 7.7 8.28 1082.8 5.0 2.5 12.46 0.257
4.9 7.65 8.76 1063.7 4.2 2.8 11.17 0.281
5.0 7.62 7.25 1054.9 4.5 2.8 11.64 0.281
5.0 7.61 7.16 1057.0 4.0 2.9 11.9 0.281
5.1 7.65 7.82 1053.2 4.7 2.9 11.57 0.284
5.2 7.73 8.66 1048.6 5.0 2.9 11.48 0.289
5.0 7.71 8.28 1048.0 4.8 3.0 11.71 0.287
4.9 7.65 7.71 1049.5 4.2 2.9 11.81 0.288
4.9 7.63 10.58 1052.8 4.4 2.9 11.49 0.286
4.8 7.62 7.27 1054.7 5.2 2.9 11.7 0.286
5.2 7.68 7.97 1056.2 4.7 2.9 11.0 0.288
5.3 7.77 8.86 1053.9 5.0 2.9 11.58 0.293
5.2 7.74 8.66 1054.9 5.2 2.7 11.59 0.291
5.0 7.69 8.0 1058.4 4.9 2.7 11.86 0.279
4.9 7.67 7.71 1062.5 4.5 2.7 11.7 0.282
4.9 7.65 7.62 1064.8 4.7 2.8 11.88 0.278
5.3 7.71 8.33 1060.7 4.5 2.9 11.33 0.288
5.4 7.81 9.16 1176.5 4.9 2.8 11.18 0.298
5.3 7.77 8.77 1191.5 5.3 2.5 11.86 0.279
5.2 7.72 8.08 1192.8 4.8 2.5 11.77 0.278
5.2 7.7 7.97 1194.2 5.0 2.5 11.53 0.278
5.1 7.69 7.71 1194.4 4.8 2.5 11.73 0.279
5.4 7.75 8.4 1197.3 5.2 2.5 11.52 0.279
5.6 7.87 9.46 1186.0 6.1 2.7 11.71 0.294
5.3 7.8 8.9 1194.2 5.4 2.7 11.67 0.288
5.2 7.74 8.3 1193.3 5.2 2.7 11.9 0.286
5.1 7.71 8.19 1199.3 4.7 2.6 11.96 0.285
5.1 7.71 7.95 1203.8 4.5 2.6 11.94 0.285
5.4 7.78 8.8 1195.4 4.8 2.6 11.48 0.296
5.6 7.89 9.92 1184.9 6.0 2.7 11.95 0.302
5.2 7.86 9.62 1192.9 5.2 2.7 11.93 0.295
5.2 7.78 8.96 1193.5 4.9 2.7 11.96 0.294
5.2 7.75 8.64 1194.4 5.2 2.6 11.91 0.294
5.2 7.74 8.48 1202.5 4.9 2.6 12.14 0.296
5.3 7.79 8.93 1199.3 5.4 2.7 12.01 0.289
5.6 7.9 9.92 1190.9 5.9 2.7 11.95 0.303
5.3 7.88 9.99 1195.2 5.3 2.8 12.17 0.303
5.2 7.84 9.61 1195.8 5.1 2.7 12.08 0.3
5.2 7.8 9.47 1195.6 5.0 2.7 11.91 0.295
5.1 7.78 9.1 1197.4 4.9 2.7 12.1 0.294
5.4 7.89 10.3 1192.7 4.8 2.7 12.13 0.289
5.6 8.04 11.26 1188.8 6.3 3.1 12.47 0.313
5.3 7.98 11.13 1196.1 6.2 2.9 12.31 0.308
5.2 7.88 10.39 1201.6 5.6 2.8 12.46 0.299
5.2 7.83 9.92 1200.9 5.4 2.8 12.25 0.296
5.2 7.81 9.63 1197.9 4.8 2.7 12.19 0.294
5.4 7.9 10.6 1199.0 5.4 2.7 11.76 0.298
5.6 8.06 11.63 1191.6 6.6 3.0 12.19 0.311
5.3 8.01 11.56 1195.3 6.7 3.0 12.38 0.314
5.2 7.92 10.82 1205.8 6.3 2.8 12.22 0.309
5.2 7.87 10.35 1201.4 6.2 2.8 12.26 0.301
5.0 7.9 10.35 1203.3 5.3 2.8 12.21 0.301
5.2 8.0 11.39 1201.7 6.8 2.9 12.31 0.301
5.3 8.2 12.66 1194.3 8.3 3.7 12.83 0.323
5.0 8.36 14.12 1193.4 8.1 3.3 13.65 0.297
4.4 8.41 15.1 1222.5 9.9 3.5 13.7 0.281
4.4 8.46 14.52 1225.4 10.3 3.4 14.09 0.265
4.7 8.56 15.7 1216.3 10.7 2.8 13.71 0.193
5.0 8.65 17.13 1194.6 12.5 3.1 13.17 0.215
5.2 8.64 16.22 1171.0 12.8 3.7 13.0 0.245
5.0 8.64 17.75 1165.9 12.9 4.2 13.21 0.283
4.9 8.64 16.4 1166.0 12.7 3.9 13.22 0.249
4.7 8.63 16.67 1167.3 11.5 3.5 13.21 0.226
4.9 8.67 18.03 1171.4 13.7 3.3 12.48 0.201
5.2 8.72 18.67 1158.8 15.5 3.5 12.9 0.213
5.1 8.7 17.98 1157.6 15.1 3.7 13.28 0.22
5.0 8.68 17.28 1157.7 15.4 3.7 13.09 0.228
5.0 8.68 18.16 1157.4 15.8 3.5 13.36 0.218
4.9 8.66 17.62 1166.9 14.8 3.6 12.93 0.207
5.0 8.53 18.56 1152.9 16.0 3.5 12.21 0.196
5.0 8.62 19.15 1164.3 17.0 3.4 12.83 0.209
5.0 8.59 18.76 1165.6 15.5 3.3 13.13 0.207
4.9 8.58 15.97 1169.3 16.8 3.5 13.12 0.211
4.7 8.56 18.3 1168.8 16.5 3.3 12.93 0.202
4.7 8.55 16.94 1170.3 16.7 3.2 12.85 0.186
5.0 8.61 19.01 1167.8 17.4 3.2 13.02 0.18
5.1 8.69 18.05 1160.5 19.4 3.8 13.11 0.208
4.9 8.65 19.24 1168.9 19.9 3.8 13.29 0.204
4.7 8.63 17.29 1168.8 22.1 3.8 12.89 0.206
4.7 8.6 18.42 1169.1 19.0 3.7 12.81 0.2
4.7 8.59 18.25 1173.3 19.5 3.5 13.0 0.187
5.2 8.66 18.53 1168.1 22.6 3.6 12.5 0.19
5.2 8.74 20.61 1160.8 22.8 4.0 12.94 0.199
5.0 8.7 20.16 1166.5 21.4 4.0 12.72 0.203
4.9 8.66 18.71 1166.2 22.2 3.9 12.82 0.196
4.7 8.64 18.12 1171.0 22.6 4.0 12.56 0.196
4.7 8.61 18.4 1171.6 22.2 3.7 12.82 0.188
4.7 8.64 16.79 1168.9 23.1 3.9 12.75 0.191
4.7 8.69 19.58 1167.5 23.0 3.8 12.59 0.18
4.7 8.64 17.0 1173.4 24.5 3.8 12.74 0.187
4.7 8.63 16.4 1172.6 20.9 3.7 12.54 0.185
4.6 8.61 17.58 1177.3 22.6 3.6 12.78 0.178
4.6 8.58 17.69 1178.0 21.9 3.7 12.62 0.176
4.9 8.66 17.63 1173.4 23.8 3.8 12.64 0.18
5.0 8.75 20.01 1167.3 24.8 4.2 12.56 0.192
4.7 8.72 19.81 1171.2 24.3 3.9 12.64 0.175
4.8 8.7 19.09 1172.3 25.4 4.2 12.53 0.178
4.7 8.66 19.28 1176.0 25.2 4.0 12.48 0.177
4.4 8.65 18.75 1174.1 23.8 3.8 12.47 0.174
4.9 8.7 19.31 1170.8 24.8 3.7 12.12 0.174
5.0 8.78 20.12 1161.2 27.7 4.2 12.39 0.173
4.9 8.74 20.1 1172.2 23.7 4.2 12.32 0.176
4.9 8.73 19.79 1172.8 28.1 4.2 12.47 0.179
4.7 8.7 15.81 1174.6 26.6 4.1 12.38 0.179
4.7 8.67 19.19 1174.5 28.2 3.9 12.43 0.176
4.6 8.73 19.4 1177.0 25.5 3.9 12.3 0.098
4.7 8.76 20.37 1173.2 28.4 4.3 12.35 0.106
4.7 8.7 18.97 1175.1 24.5 4.1 12.64 0.106
4.7 8.66 16.74 1183.8 26.3 4.1 12.36 0.106
4.6 8.64 18.45 1175.2 24.2 4.0 12.37 0.11
4.4 8.64 17.21 1177.3 24.5 3.6 12.33 0.098
5.0 8.66 18.66 1182.5 25.0 4.0 12.28 0.099
5.2 8.73 16.91 1173.6 29.3 4.6 12.16 0.113
4.9 8.64 18.28 1181.8 24.5 4.4 12.23 0.116
4.6 8.61 17.91 1185.8 23.0 4.0 11.92 0.11
4.4 8.52 17.17 1192.5 22.4 4.0 12.21 0.108
4.7 8.51 17.09 1194.7 20.2 3.8 12.13 0.107
4.9 8.59 17.85 1188.8 23.6 4.0 11.71 0.107
5.2 8.66 17.84 1183.0 25.4 4.4 12.15 0.114
4.9 8.65 17.23 1181.3 23.9 4.3 11.88 0.107
4.9 8.62 18.14 1192.7 24.0 4.0 11.64 0.1
4.9 8.58 16.66 1192.6 22.2 3.8 11.78 0.095
4.6 8.62 18.26 1181.0 24.1 3.6 11.92 0.092
5.0 8.69 18.85 1184.3 23.5 3.8 11.81 0.08
5.2 8.74 19.71 1180.8 26.0 4.2 11.86 0.1
5.0 8.69 18.86 1184.3 23.7 4.1 11.62 0.099
4.9 8.66 17.19 1187.5 20.9 4.0 11.65 0.092
4.7 8.63 16.84 1191.4 22.0 4.0 11.71 0.094
4.7 8.61 16.84 1193.3 20.0 3.9 11.63 0.094
4.9 8.68 19.74 1185.5 25.0 5.5 11.58 0.098
5.0 8.76 17.4 1184.6 24.4 5.9 11.76 0.098
4.9 8.72 19.32 1186.1 25.2 5.7 11.69 0.1
4.7 8.7 19.33 1185.0 20.4 5.7 11.49 0.099
