4.7	8.76	19.87	1170	25.7	5.9	0.123	12.92
4.8	8.82	21.5	1164.7	26	5.8	0.12	12.44
4.9	8.87	21.63	1150.7	29.3	5.9	0.126	12.85
4.9	8.82	20.89	1156.6	24.4	6	0.133	12.93
4.8	8.78	16.1	1155.9	28.7	6	0.134	13.05
4.7	8.75	20.18	1160.9	26.4	5.8	0.141	13.09
4.7	8.75	20.07	1160.6	23.6	5.7	0.143	13.02
5	8.81	20.6	1157.6	25.6	5.9	0.14	13.36
5	8.84	21.14	1150.7	25.4	6.4	0.142	13.19
4.7	8.78	20.13	1157.9	29.2	5.8	0.157	13.35
4.6	8.74	19.65	1153.2	23.5	5.7	0.149	13.19
4.5	8.72	19.84	1156.2	29.6	5.6	0.149	13.6
4.4	8.7	19.45	1157.3	22.7	5.9	0.154	13.04
4.7	8.78	20.6	1152.7	26.4	5.6	0.16	13
4.9	8.84	21.34	1146.3	27.9	6.3	0.16	13.46
4.6	8.77	20.33	1150.5	25.4	5.9	0.171	13.52
4.4	8.74	19.63	1152	26.9	5.8	0.17	13.35
4.4	8.72	19.37	1148.4	23.4	5.6	0.17	13.13
4.3	8.71	19.12	1153.7	26.5	5.4	0.164	13.1
4.7	8.79	19.48	1148	26	5.6	0.167	13.39
4.8	8.85	20.73	1139.6	26.4	6.2	0.158	13.29
4.6	8.8	20.69	1139.4	28.5	6.1	0.173	13.37
4.4	8.78	19.66	1141.2	24.4	5.7	0.176	13.14
4.4	8.76	19.11	1143.5	25.8	5.6	0.173	13.16
4.3	8.75	15.38	1146.5	25.7	5.5	0.161	13.37
4.6	8.81	20.08	1142	23.3	5.7	0.161	13.2
4.6	8.85	18.45	1137.1	28.5	6	0.165	13.25
4.4	8.81	20.76	1138.4	26.6	5.8	0.17	13.35
4.4	8.79	17.41	1139.8	25.3	5.6	0.168	13.16
4.4	8.76	18.05	1138.4	26.1	5.8	0.166	13.18
4.4	8.75	17.62	1139.9	21.5	5.4	0.163	13.12
4.5	8.79	19.76	1134.6	24.8	5.6	0.165	13.14
4.6	8.8	20.74	1121.5	30.1	5.5	0.17	13.37
4.6	8.8	16.01	1123	9.2	5.6	0.164	13.11
4.4	8.78	17.22	1130.1	10.2	5.5	0.165	13.22
4.4	8.76	18.35	1130.1	11.6	5.6	0.167	13
4.3	8.76	17.31	1132.9	11	5.3	0.162	13.43
4.7	8.81	19.23	1128.1	9.2	5.4	0.164	13.14
4.9	8.88	18.81	1117.5	11.4	6	0.156	13.2
4.7	8.86	20.81	1118.3	14.2	5.9	0.17	13.08
4.6	8.84	20.69	1123	13.8	5.8	0.164	12.78
4.6	8.8	19.78	1125.5	9.2	5.5	0.159	12.92
4.5	8.8	19.16	1124.2	11.2	5.4	0.152	12.99
5	8.85	20.52	1115.9	13.8	5.8	0.152	12.9
5.2	8.89	20.52	1109.4	16.9	6.2	0.152	12.59
4.9	8.87	20.53	1113.8	17.4	6.3	0.166	12.74
4.9	8.86	17.7	1117	15.1	6.2	0.168	12.84
4.9	8.84	19.51	1117.2	15.6	6.1	0.17	12.69
4.9	8.83	19.84	1113.6	14.8	5.8	0.158	12.64
5.2	8.88	21.27	1109.8	15.9	6.2	0.152	12.52
5.3	8.94	22.24	1102.2	14	6.4	0.156	12.61
5	8.88	18.38	1109.6	16.2	6.3	0.157	12.8
5	8.86	18.22	1107.7	16	6.1	0.163	12.62
5	8.83	18.05	1110	14.9	6.1	0.163	12.48
5	8.83	18.44	1107.5	10	6	0.159	12.86
5.6	8.9	20.81	1102.5	14.2	6.5	0.152	12.93
5.6	8.94	22.21	1093.9	15	6.7	0.153	12.98
5.3	8.92	19.85	1096.6	19.3	6.8	0.165	12.56
5.2	8.9	19.35	1098.6	16.9	6.4	0.171	12.82
5.2	8.85	19.57	1100.4	16.5	6.4	0.161	12.7
5	8.85	20.45	1102.8	15	6.1	0.157	12.45
5.7	8.92	21.73	1095	15.5	6.5	0.146	12.31
5.9	8.96	22.29	1089.2	17.5	7.3	0.151	12.72
5.4	8.95	21.52	1088.9	20.8	6.8	0.172	12.68
5.4	8.91	20.59	1091.4	19.8	6.7	0.168	12.49
5.3	8.86	20.56	1098.1	16.3	6.3	0.159	12.55
5.2	8.86	19.94	1090.4	15.2	6	0.157	12.12
5.9	8.91	21.18	1082.9	16.9	6	0.14	11.95
6	8.96	22.24	1080.2	15.3	6.6	0.144	12.32
5.7	8.98	22.27	1074.9	20.6	6.6	0.156	12.21
5.6	8.9	21.35	1088.3	17.2	6.6	0.156	12.27
5.4	8.87	20.75	1092.6	17.5	6.3	0.158	12.53
5.5	8.85	20.09	1094.1	13.8	6.2	0.155	12.25
5.9	8.93	18.12	1054.5	15.6	6	0.151	12.15
5.8	8.96	21.23	1069	15	6.5	0.131	11.88
5.6	8.92	21.51	1084	15.1	6.7	0.153	12.39
5.4	8.88	18.43	1085.7	16.1	6.4	0.155	12.24
5.4	8.84	16.84	1085	12	6.4	0.154	12.01
5.4	8.84	18.06	1084.8	13.6	6.1	0.157	12.25
6	8.91	21.03	1082.7	20.1	6.8	0.151	12.05
6.3	8.97	21.52	1075.4	16	7.6	0.167	12.42
5.9	8.95	21.36	1072.3	19.7	7.1	0.183	12.37
5.8	8.9	20.47	1076.8	17.4	6.5	0.164	12.44
5.6	8.87	19.96	1078.5	15	6.3	0.161	12.13
5.7	8.85	19.55	1081	15.1	6.1	0.158	12.09
6.4	8.92	20.53	1071.4	14.6	6.8	0.156	12.06
7	8.96	21.71	1058.7	15	6.5	0.171	12.02
6.7	8.98	21.9	1063.3	16.3	6.7	0.152	11.96
6.4	8.94	21.31	1064.3	16.1	6.1	0.165	11.85
6.3	8.93	19.7	1063	17.5	6.2	0.152	12.04
6.2	8.91	20.89	1066.7	16	6.3	0.151	12.1
6.6	8.99	22.19	1059	20.9	6.9	0.156	12.27
7	9.05	22.89	1050.8	20	7.4	0.159	11.51
7.2	9.01	20.76	1048	17.9	6.2	0.17	12.15
6.9	8.98	20.3	1041	20.6	6.1	0.14	11.89
6.9	8.98	22.25	1047	16.2	5.9	0.143	11.89
6.8	8.96	21.89	1049.7	21	6.4	0.138	12.07
7.2	9.06	23.35	1045.1	20.2	7.7	0.142	12.53
7.6	9.15	25.67	1034.2	30.2	8.6	0.158	11.97
7.4	9.08	17.12	1034.9	26.7	6.5	0.182	12.14
7.1	9.08	22.57	1035.6	24.1	6.4	0.128	11.77
6.7	9.05	21.39	1031.2	17.2	6.3	0.123	11.87
6.5	9.03	22.96	1024.9	12.8	6.1	0.114	11.84
7	9.12	23.96	1022.6	21.4	7.2	0.114	11.22
7.3	9.17	23.38	1032.2	26.4	7.6	0.135	12.25
7.4	9.12	24.09	1027.1	27.7	6.4	0.135	12.16
7.3	9.09	22.89	1022.2	19.7	5.8	0.114	11.81
6.9	9.07	17.84	1014.1	13.8	5.5	0.103	11.65
6.6	9.07	17.66	1016.8	12.7	5.4	0.096	11.89
7.3	9.1	23.72	1009.5	23.7	5.8	0.086	11.33
7.9	9.16	18.64	1016.9	25.9	7.3	0.096	11.64
7.9	9.12	22.11	999.4	22	6	0.119	11.7
7.6	9.09	23.91	994.1	15.8	5.6	0.1	11.43
7.4	9.07	22.03	999.7	15.3	5.2	0.092	11.49
7	9.04	23.01	995.8	17.6	5.5	0.085	11.44
8	9.06	22.34	959.4	21.1	4.6	0.088	10.8
9.2	9.07	22.53	961.6	19.4	5.3	0.072	10.58
8.6	9.05	22.72	948.3	14.8	5.1	0.096	10.64
7.7	9.01	21.66	951	11.3	4.8	0.091	10.97
7.3	8.96	21.64	963.4	11.4	4.8	0.082	10.97
6.7	8.98	21.48	957.2	10.6	4.9	0.075	10.66
7.7	9.02	22.27	952.2	13.9	5	0.072	9.93
8.8	9.06	22.12	947.9	15.5	5.2	0.074	10.48
8.3	9.04	21.69	947.8	14.7	5.2	0.078	10.44
7.7	8.97	20.09	964.4	11.8	5.1	0.079	10.51
7.3	8.96	20.46	962.2	11.5	5	0.073	10.84
6.9	9	20.49	940.8	11.2	4.9	0.067	10.78
8.3	9.05	20.39	926.3	16.1	5.2	0.058	10.19
8.7	9.14	23.78	923.8	18.6	6.2	0.062	10.13
8.3	9.15	24.95	928	20.8	6.1	0.079	10.29
7.6	9.1	23.15	930.9	19	5.9	0.085	10.67
7.1	9.07	20.48	933.7	16	5.6	0.076	10.81
6.6	9.06	23.07	935.5	14.9	5.6	0.068	10.87
7.5	9.13	23.85	928.4	19.3	6.3	0.061	10.12
8.6	9.02	21.92	978.6	14.7	6.1	0.068	10.48
8.4	9	20.26	990.6	18	5.7	0.071	10.25
8.2	8.95	19	1003.6	10.3	5.5	0.066	10.49
7.9	8.91	19.58	1006.9	12.4	5.3	0.062	10.66
7.7	8.9	19.09	1011.4	12.4	5.5	0.057	10.96
8.4	9.01	20.85	1002.2	17.3	5.4	0.054	9.73
9.1	9.12	22.94	989.7	18	6.3	0.06	10.44
9	9.11	20.64	983.8	19.3	6.1	0.067	10.48
9	9.06	22.05	981.8	21.2	5.8	0.061	10.55
8.6	9.02	21.55	975.5	12.3	5.6	0.06	10.59
8	9.04	21.81	966.8	15.8	5.4	0.053	10.69
9	9.06	21.94	975.4	20.6	5.8	0.051	10.4
9.2	9.15	23.86	965.7	19.4	6.6	0.054	10.66
9	9.14	24.31	952.7	22.7	6.6	0.07	10.59
8.5	9.12	23.55	930.5	17.2	6	0.066	10.45
8.1	9.08	22.92	934.9	13	5.8	0.06	10.64
7.9	9.09	21.27	931.2	14.7	5.7	0.055	11.01
9.3	9.16	23.56	910.2	15.6	5.5	0.055	9.95
10.9	9.2	23.8	900.1	18.2	5.5	0.05	9.68
10	9.19	23.38	905.1	17.2	5.8	0.065	9.62
8.7	9.07	20.44	924	13.8	5.7	0.067	10.05
7.9	9.01	19.36	932.9	10.7	5.5	0.062	10.26
7.6	9.04	18.5	936.4	10.6	5.5	0.059	10.36
8.8	9.1	20.57	929.2	14	5.6	0.046	9
9.9	9.11	20.86	922.2	15.3	5.8	0.058	9.68
9.2	9.11	17.56	931.4	14.3	5.5	0.066	9.5
8.7	9.05	17.63	940.8	12.5	5.6	0.059	9.86
8.2	9.02	19.11	948.9	9	5.4	0.059	9.99
8	9.02	17.87	952.8	10.4	5.5	0.05	10.03
9.4	9.06	19.32	945.7	12.9	5.4	0.046	9.4
10.3	9.16	21.79	930.8	13.6	5.9	0.043	9.59
9.1	9.19	21.74	929.2	14.5	6.2	0.056	9.29
9.1	9.14	17.74	937	13.5	5.8	0.07	9.3
8.6	9.07	18.21	942.3	11	5.6	0.059	9.73
8.2	9.03	19.7	953.1	11.1	5.9	0.058	9.93
9.8	9.11	18.94	945.8	13.2	5.5	0.052	9.54
11	9.18	18.71	933.8	15.7	5.6	0.047	9.36
10.3	9.16	20.15	934.9	11.9	5.5	0.054	9.24
9.8	9.12	20.28	941	12.5	5.5	0.056	9.43
9.1	9.05	18.89	947.3	10.1	5.3	0.054	9.43
8.6	9.03	17.04	952.3	8.9	5.5	0.051	9.73
9.8	9.1	17.87	949.9	13.2	5.6	0.048	9.33
11	9.14	18.76	940.5	16.4	5.9	0.056	9
9.9	9.12	19.32	949.3	13.3	5.9	0.06	9.21
9.4	9.04	16.66	950.2	12.3	5.6	0.056	9.37
8.9	9.02	16.91	954.4	11.1	5.7	0.052	9.36
8.7	9.02	16.34	954.5	10.4	5.7	0.048	9.78
10.3	9.09	18.44	945.6	12.2	5.2	0.044	8.91
13	9.14	19.61	930.4	12.6	5.2	0.038	9.02
12	9.14	17.81	924.9	14.2	5.1	0.047	8.84
11.2	9.08	18.24	932.8	11.2	5.1	0.049	8.85
10.4	9.06	17.99	937.1	10.5	5.1	0.049	8.88
9.9	9.02	17.07	944.9	10.1	5	0.048	9.16
10.6	9.07	18.35	946.2	12	5.4	0.047	9.07
10.7	9.18	20.15	936.5	16.8	6.6	0.049	8.62
10.6	9.11	19.63	941.2	14.7	5.9	0.06	8.93
10.5	9.03	18.42	950.8	13.1	5.6	0.058	9.04
10.3	8.94	16.7	957.8	11.7	5.3	0.052	8.97
10.2	8.89	16.29	964.9	11.3	5.4	0.053	9
11.4	9.12	18.93	938.8	12.1	5.3	0.051	8.82
11.9	9.16	19.8	933.9	19.6	5.8	0.054	8.69

